cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launch_date,end_date,category_id,subcategory_id
936,2798,Davis-Johnson,Automated reciprocal protocol,1400,5415,successful,217,US,USD,8/22/2020,8/3/2021,cat05,scat020
267,4732,Barrett Inc,Organic cohesive neural-net,1700,3208,successful,56,GB,GBP,12/5/2020,12/4/2021,cat05,scat020
1873,5126,Riggs Group,Configurable upward-trending solution,125900,195936,successful,1866,GB,GBP,1/30/2021,6/11/2021,cat05,scat020
843,5151,Garner and Sons,Versatile neutral workforce,5100,1414,failed,24,US,USD,9/17/2020,4/26/2021,cat05,scat020
1369,2134,Schultz Inc,Synergistic tertiary time-frame,9400,6338,failed,226,DK,DKK,1/28/2021,8/24/2021,cat05,scat023
3030,5786,"Moore, Dudley and Navarro",Organic multi-tasking focus group,129400,57911,failed,934,US,USD,3/9/2021,6/28/2021,cat05,scat023
286,5515,Lester-Moore,Diverse analyzing definition,46300,186885,successful,3594,US,USD,1/1/2021,5/30/2021,cat05,scat023
1691,4530,Cummings Inc,Digitized transitional monitoring,28400,100900,successful,2293,US,USD,9/22/2020,7/9/2021,cat05,scat023
783,4088,Saunders Ltd,Multi-layered multi-tasking secured line,182400,102749,failed,1181,US,USD,5/20/2020,3/6/2021,cat05,scat023
88,3667,"Hogan, Porter and Rivera",Organic object-oriented core,8500,4613,failed,113,US,USD,7/14/2021,8/23/2021,cat05,scat023
1278,3286,Lam-Hamilton,Team-oriented global strategy,6000,11960,successful,221,US,USD,6/14/2021,8/18/2021,cat05,scat023
359,4804,Martinez-Johnson,Sharable radical toolset,96500,16168,failed,245,US,USD,4/29/2021,12/14/2021,cat05,scat023
50,5768,Rose-Fuller,Upgradable holistic system engine,10000,12042,successful,117,US,USD,9/28/2021,10/4/2021,cat05,scat023
1193,6098,"Russo, Kim and Mccoy",Balanced optimal hardware,10000,824,failed,14,US,USD,11/17/2020,9/22/2021,cat05,scat023
1973,2508,Montgomery-Castro,De-engineered disintermediate encryption,43800,13653,failed,248,AU,AUD,1/26/2021,1/18/2022,cat05,scat023
175,5779,Davis LLC,Compatible logistical paradigm,4700,7992,successful,81,AU,AUD,8/22/2021,10/12/2021,cat05,scat023
1994,1717,Boyle Ltd,Streamlined fault-tolerant conglomeration,3300,1980,failed,21,US,USD,3/7/2021,9/6/2021,cat05,scat023
1475,3368,Wood Inc,Re-engineered composite focus group,187600,35698,failed,830,US,USD,8/17/2020,8/5/2021,cat05,scat023
1245,4265,Hines Inc,Cross-platform systemic adapter,1700,11041,successful,100,US,USD,8/20/2021,12/22/2021,cat06,scat010
2713,4455,Hudson-Nguyen,Down-sized disintermediate support,1800,4712,successful,50,US,USD,4/7/2020,2/14/2021,cat06,scat010
2497,2940,Gonzalez-Martinez,Vision-oriented actuating open system,168500,171729,successful,1684,AU,AUD,1/17/2021,7/23/2021,cat06,scat010
1034,6144,Barry Group,De-engineered static Local Area Network,4600,8505,successful,88,US,USD,6/24/2021,8/28/2021,cat06,scat010
2423,3657,Cooke PLC,Focused executive core,100,5,failed,1,DK,DKK,12/5/2020,9/25/2021,cat06,scat010
521,1537,Warren-Harrison,Programmable incremental knowledge user,38900,56859,successful,1137,US,USD,4/20/2020,1/21/2021,cat06,scat010
2901,2116,Miller-Patel,Mandatory uniform strategy,60400,4393,failed,151,US,USD,11/21/2021,12/19/2021,cat06,scat010
1831,5102,Morales-Odonnell,Exclusive 5thgeneration structure,125400,53324,failed,846,US,USD,9/3/2020,2/15/2021,cat06,scat010
291,5815,"Ortiz, Valenzuela and Collins",Profound solution-oriented matrix,3300,6178,successful,107,US,USD,1/4/2021,7/28/2021,cat06,scat010
2489,4250,Miller Ltd,Open-architected mobile emulation,198600,97037,failed,1198,US,USD,11/10/2020,10/30/2021,cat06,scat010
397,4533,Gilmore LLC,Optimized systemic algorithm,1400,7600,successful,110,CA,CAD,12/9/2020,7/17/2021,cat06,scat010
2093,3329,Ford LLC,Centralized tangible success,169700,168048,failed,2025,GB,GBP,8/1/2021,10/5/2021,cat06,scat010
1746,3606,Silva-Hawkins,Proactive heuristic orchestration,7700,2533,canceled,29,US,USD,9/21/2020,1/10/2021,cat06,scat010
487,4749,Lane-Barber,Universal value-added moderator,3600,8363,successful,270,US,USD,3/8/2021,7/22/2021,cat06,scat010
1705,2222,"Rodriguez, Cox and Rodriguez",Networked disintermediate leverage,1100,13045,successful,181,CH,CHF,6/9/2020,5/1/2021,cat06,scat010
1849,1939,Landry Group,Expanded value-added hardware,59700,134640,successful,2805,CA,CAD,12/17/2020,6/11/2021,cat06,scat010
322,2456,Alvarez-Bauer,Front-line intermediate moderator,51300,189192,successful,2489,IT,EUR,10/25/2020,4/24/2021,cat06,scat010
2693,2794,"Anderson, Williams and Cox",Streamlined national benchmark,85000,107516,successful,1280,US,USD,7/21/2020,3/11/2021,cat06,scat010
2951,2648,Ortiz Inc,Stand-alone incremental parallelism,1000,5438,successful,53,US,USD,2/27/2021,3/3/2021,cat06,scat010
2510,2545,Parker-Morris,Assimilated next generation instruction set,41000,709,live,14,US,USD,2/15/2020,2/23/2021,cat06,scat010
423,3273,Huff-Johnson,Universal fault-tolerant orchestration,195200,78630,failed,742,US,USD,3/27/2021,11/17/2021,cat06,scat010
2677,6155,"Black, Armstrong and Anderson",Profound attitude-oriented functionalities,8100,11339,successful,107,US,USD,11/20/2020,10/18/2021,cat06,scat014
91,6064,Reid-Mccullough,Visionary real-time groupware,1600,10541,successful,98,DK,DKK,11/25/2020,3/1/2021,cat06,scat014
468,1729,Barrett PLC,Team-oriented clear-thinking capacity,166700,145382,failed,3304,IT,EUR,3/20/2021,4/16/2021,cat06,scat014
186,4969,Taylor PLC,Seamless zero-defect solution,136800,88055,failed,3387,US,USD,5/21/2020,1/28/2021,cat06,scat014
2893,3402,"Austin, Baker and Kelley",Fundamental grid-enabled strategy,9000,3496,canceled,57,US,USD,6/4/2021,10/29/2021,cat06,scat014
3162,2810,"Johnson, Patterson and Montoya",Triple-buffered fresh-thinking frame,19800,184658,successful,1884,US,USD,9/20/2020,1/15/2021,cat06,scat014
2065,2217,Salazar-Dodson,Face-to-face zero tolerance moderator,32900,43473,successful,659,DK,DKK,3/20/2021,9/25/2021,cat06,scat014
358,5140,Sandoval-Powell,Phased holistic implementation,84400,8092,failed,80,US,USD,5/9/2021,8/3/2021,cat06,scat014
576,4497,Rodriguez-Scott,Realigned zero tolerance software,2100,14046,successful,134,US,USD,10/14/2020,1/17/2021,cat06,scat014
2080,5100,Murphy PLC,Optional solution-oriented instruction set,191500,57122,failed,1120,US,USD,6/26/2021,10/13/2021,cat06,scat014
1987,3390,"Martin, Russell and Baker",Focused solution-oriented instruction set,4200,689,failed,9,US,USD,1/21/2021,12/30/2021,cat06,scat014
1652,1926,"Morrow, Santiago and Soto",Stand-alone human-resource workforce,105000,96328,failed,1784,US,USD,5/5/2021,5/26/2021,cat06,scat014
1451,3264,Shannon-Olson,Enhanced methodical middleware,9800,14697,successful,140,IT,EUR,10/14/2020,5/30/2021,cat06,scat014
2071,2573,Murphy-Fox,Organic system-worthy orchestration,5300,4432,failed,111,US,USD,6/8/2021,12/27/2021,cat06,scat014
2609,3628,"Pace, Simpson and Watkins",Down-sized uniform ability,6900,10557,successful,123,US,USD,12/2/2020,3/22/2021,cat06,scat014
559,3826,"Campbell, Thomas and Obrien",Multi-channeled secondary middleware,171000,194309,successful,2662,CA,CAD,7/15/2021,10/23/2021,cat06,scat014
2865,5983,Allen Inc,Total dedicated benchmark,9200,10093,successful,96,US,USD,7/20/2020,4/25/2021,cat06,scat014
2301,5678,Schmitt-Mendoza,Profound explicit paradigm,90200,167717,successful,6212,US,USD,11/14/2020,7/6/2021,cat06,scat016
2869,2093,Hart-Briggs,Re-engineered user-facing approach,61400,73653,successful,676,US,USD,3/17/2021,10/27/2021,cat06,scat016
1623,5333,Jensen-Vargas,Ameliorated explicit parallelism,89900,12497,failed,347,US,USD,8/27/2020,4/6/2021,cat06,scat016
1575,5139,Cox Group,Synergized analyzing process improvement,7100,5824,failed,86,AU,AUD,1/20/2021,4/29/2021,cat06,scat016
3035,3173,Mays LLC,Multi-layered global groupware,6900,11174,successful,103,US,USD,3/14/2020,1/31/2021,cat06,scat016
182,3333,"Rodriguez, Johnson and Jackson",Digitized foreground array,6500,795,failed,16,US,USD,6/16/2020,5/25/2021,cat06,scat016
2924,2262,Jones-Gonzalez,Seamless dynamic website,3800,9021,successful,156,CH,CHF,6/16/2020,1/24/2021,cat06,scat016
1680,1531,"Gardner, Ryan and Gutierrez",Triple-buffered multi-tasking matrices,9400,4899,failed,64,US,USD,3/2/2021,9/20/2021,cat06,scat016
2003,4881,"Montgomery, Larson and Spencer",User-centric bifurcated knowledge user,4500,13536,successful,330,US,USD,12/24/2020,4/16/2021,cat06,scat019
2821,3928,Clark Group,Grass-roots fault-tolerant policy,4800,12516,successful,113,US,USD,7/21/2020,2/22/2021,cat06,scat019
2791,1803,"Frazier, Patrick and Smith",Enhanced systemic analyzer,154300,74688,failed,679,IT,EUR,7/3/2020,6/17/2021,cat06,scat019
379,2321,Blair Group,Public-key 3rdgeneration budgetary management,4900,521,failed,5,US,USD,11/17/2020,11/23/2021,cat06,scat019
211,6234,Avila-Nelson,Up-sized intermediate website,61500,168095,successful,6465,US,USD,3/25/2020,2/19/2021,cat06,scat019
41,1422,"Ward, Sanchez and Kemp",Stand-alone discrete Graphical User Interface,3900,9419,successful,116,US,USD,6/2/2021,12/31/2021,cat06,scat019
387,2660,Gonzalez-Robbins,Up-sized responsive protocol,4700,8829,successful,80,US,USD,4/9/2021,2/18/2022,cat06,scat019
1139,5361,Nichols Ltd,Function-based attitude-oriented groupware,7400,8432,successful,211,US,USD,7/2/2021,7/18/2021,cat06,scat019
1730,3420,"Davis, Cox and Fox",Compatible exuding Graphical User Interface,5200,702,failed,21,GB,GBP,3/28/2021,9/6/2021,cat06,scat019
1056,4337,Smith and Sons,Grass-roots 24/7 attitude,5200,12467,successful,122,US,USD,4/1/2020,3/1/2021,cat06,scat019
2331,2338,Pugh LLC,Reactive analyzing function,8900,13065,successful,136,US,USD,8/15/2020,7/4/2021,cat06,scat019
917,4140,Jordan-Wolfe,Inverse multimedia Graphic Interface,4500,1863,failed,18,US,USD,4/10/2021,4/25/2021,cat06,scat019
195,2373,Perez Group,Cross-platform tertiary hub,63400,197728,successful,2038,US,USD,5/1/2021,11/3/2021,cat06,scat019
1006,1344,"Hale, Pearson and Jenkins",Upgradable attitude-oriented project,97200,55372,failed,513,US,USD,12/17/2020,5/27/2021,cat06,scat019
964,2141,"Bradley, Beck and Mayo",Synergized fault-tolerant hierarchy,43200,136156,successful,1297,DK,DKK,10/28/2020,8/14/2021,cat06,scat019
1093,3415,"Levine, Martin and Hernandez",Expanded asynchronous groupware,6800,10723,successful,165,DK,DKK,2/1/2021,5/29/2021,cat06,scat019
1261,5696,"Anderson, Parks and Estrada",Realigned discrete structure,6000,13835,successful,182,US,USD,11/2/2020,9/4/2021,cat06,scat019
2122,1798,Black-Graham,Operative hybrid utilization,145000,6631,failed,130,US,USD,9/17/2021,10/3/2021,cat06,scat019
1809,1657,"Mason, Case and May",Optimized content-based collaboration,5700,6800,successful,155,US,USD,4/18/2021,11/16/2021,cat06,scat019
2585,3651,Hernandez Inc,Versatile dedicated migration,2400,11990,successful,226,US,USD,6/12/2021,8/18/2021,cat06,scat019
1419,3574,"Leach, Rich and Price",Implemented bi-directional flexibility,141100,74073,failed,842,US,USD,11/15/2021,12/7/2021,cat06,scat019
821,6063,"Caldwell, Velazquez and Wilson",Monitored impactful analyzer,5500,11904,successful,163,US,USD,10/9/2020,5/23/2021,cat07,scat012
2224,2404,Schroeder Ltd,Progressive needs-based focus group,3500,10850,successful,226,GB,GBP,11/25/2020,2/5/2021,cat07,scat012
202,2705,"Bridges, Freeman and Kim",Cross-group multi-state task-force,2900,6243,successful,201,US,USD,7/23/2021,12/4/2021,cat07,scat012
2067,5059,"Sutton, Barrett and Tucker",Cross-platform needs-based approach,1100,7012,successful,127,US,USD,6/26/2021,10/21/2021,cat07,scat012
2909,5466,Porter-George,Reactive content-based framework,1000,14973,successful,180,GB,GBP,10/9/2020,11/11/2021,cat07,scat012
1527,5821,"Santos, Bell and Lloyd",Object-based analyzing knowledge user,20000,51775,successful,498,CH,CHF,8/5/2020,5/15/2021,cat07,scat012
1668,5385,"Arias, Allen and Miller",Seamless transitional portal,97800,32951,failed,1220,AU,AUD,2/14/2021,11/3/2021,cat07,scat012
1490,3506,Brown-Brown,Multi-lateral homogeneous success,45300,99361,successful,903,US,USD,6/21/2020,4/14/2021,cat07,scat012
1632,5427,"Miranda, Hall and Mcgrath",Progressive value-added ability,2400,10084,successful,101,US,USD,1/25/2021,6/15/2021,cat07,scat012
1980,6142,Mendoza-Parker,Enterprise-wide motivating matrices,7500,8181,successful,149,IT,EUR,6/16/2020,6/28/2021,cat07,scat012
2274,2873,"Sawyer, Horton and Williams",Triple-buffered 4thgeneration toolset,173900,47260,canceled,1890,US,USD,10/7/2021,10/13/2021,cat07,scat012
890,3916,Fields Ltd,Front-line foreground project,5500,5324,failed,133,US,USD,5/23/2021,6/21/2021,cat07,scat012
1315,1687,"Velazquez, Hunt and Ortiz",Switchable zero tolerance website,7800,1586,failed,16,US,USD,3/28/2021,4/23/2021,cat07,scat012
1911,1542,Willis and Sons,Fundamental incremental database,93800,21477,live,211,US,USD,4/6/2021,6/16/2021,cat07,scat012
980,3087,"Berger, Johnson and Marshall",Devolved exuding emulation,197600,82959,failed,830,US,USD,12/12/2020,6/18/2021,cat07,scat012
1971,3857,"Perez, Davis and Wilson",Implemented tangible algorithm,2300,4253,successful,41,US,USD,10/20/2020,8/25/2021,cat07,scat012
2393,5921,Price and Sons,Object-based demand-driven strategy,89900,45384,failed,605,US,USD,10/9/2021,11/29/2021,cat07,scat012
3208,3144,Cuevas-Morales,Public-key coherent ability,900,8703,successful,86,DK,DKK,11/2/2020,4/7/2021,cat07,scat012
1926,2676,Johnson Inc,Reduced context-sensitive complexity,1300,6889,successful,186,AU,AUD,6/1/2020,3/30/2021,cat07,scat012
975,3646,Williams-Walsh,Organized explicit core,9100,12678,successful,239,US,USD,6/26/2020,2/13/2021,cat07,scat012
2177,1321,Gallegos Inc,Seamless logistical encryption,5100,574,failed,9,US,USD,4/29/2020,4/4/2021,cat07,scat012
65,1399,Berry-Richardson,Automated zero tolerance implementation,186700,178338,live,3640,CH,CHF,5/28/2020,5/29/2021,cat07,scat012
1135,3169,"Johnson, Murphy and Peterson",Cross-group high-level moderator,84900,13864,failed,180,US,USD,1/28/2021,8/11/2021,cat07,scat012
2097,2058,Pineda Ltd,Cross-group global system engine,8700,4531,failed,42,US,USD,8/11/2020,10/8/2021,cat07,scat012
1917,1300,Jensen LLC,Realigned dedicated system engine,600,6226,successful,102,US,USD,10/27/2020,9/11/2021,cat07,scat012
1672,2075,Robinson Group,Switchable reciprocal middleware,98700,87448,failed,2915,US,USD,1/25/2021,11/24/2021,cat07,scat012
1920,2984,Smith-Kennedy,Virtual heuristic hub,48300,16592,failed,210,IT,EUR,8/21/2021,11/19/2021,cat07,scat012
2103,4768,Johnson-Morales,Devolved 24hour forecast,125600,109106,failed,3410,US,USD,1/26/2021,1/30/2021,cat07,scat012
1327,3682,"Page, Holt and Mack",Fundamental methodical emulation,92500,71320,failed,679,US,USD,8/1/2021,10/14/2021,cat07,scat012
1550,5901,Buckley Group,Diverse high-level attitude,3200,7661,successful,68,US,USD,11/29/2020,3/1/2021,cat07,scat012
589,3540,Buck-Khan,Integrated bandwidth-monitored alliance,8900,4509,failed,47,US,USD,2/2/2021,9/26/2021,cat07,scat012
784,2225,Brady Ltd,Open-source reciprocal standardization,4900,2505,failed,31,US,USD,9/28/2020,3/31/2021,cat07,scat012
3143,1485,Bryant-Pope,Networked intangible help-desk,38200,121950,successful,3934,US,USD,2/4/2021,8/6/2021,cat07,scat012
640,5343,"Williams, Johnson and Campbell",Streamlined human-resource Graphic Interface,7800,3839,failed,67,US,USD,9/14/2020,4/7/2021,cat07,scat012
25,5594,"Bailey, Nguyen and Martinez",Fundamental user-facing productivity,1000,8641,successful,92,US,USD,8/10/2021,8/20/2021,cat07,scat012
2484,2482,Vega Group,Synchronized regional synergy,75100,112272,successful,1782,US,USD,4/15/2021,10/8/2021,cat07,scat021
558,2706,Hogan Ltd,Stand-alone mission-critical moratorium,9600,9216,failed,115,US,USD,5/10/2021,12/17/2021,cat07,scat021
1599,4861,Johnson-Lee,Intuitive exuding process improvement,60900,102751,successful,943,US,USD,8/7/2020,6/15/2021,cat07,scat021
146,2961,Hoffman-Howard,Extended encompassing application,85600,165798,successful,2551,US,USD,12/19/2020,3/10/2021,cat07,scat021
1717,3043,Roberts and Sons,Streamlined holistic knowledgebase,6200,13103,successful,218,AU,AUD,11/3/2020,8/2/2021,cat07,scat021
1572,6103,Mcmillan Group,Advanced cohesive Graphic Interface,153700,55536,live,1111,US,USD,3/22/2021,12/29/2021,cat07,scat021
969,4708,Wang-Rodriguez,Total multimedia website,188800,57734,failed,535,US,USD,10/13/2021,11/2/2021,cat07,scat021
241,4395,"Young, Gilbert and Escobar",Networked didactic time-frame,151300,57034,failed,1296,US,USD,10/11/2020,6/7/2021,cat07,scat021
1010,4912,"Holder, Caldwell and Vance",Polarized systemic Internet solution,178000,43086,failed,395,IT,EUR,9/17/2020,5/25/2021,cat07,scat021
2600,2030,Nelson-Valdez,Open-source 4thgeneration open system,145600,141822,failed,2955,US,USD,2/14/2020,4/6/2021,cat07,scat021
1203,5235,"Fischer, Torres and Walker",Expanded even-keeled portal,118000,28870,failed,656,US,USD,6/16/2021,8/3/2021,cat07,scat021
2490,5001,Dawson-Tyler,Optional 6thgeneration access,193200,97369,failed,1596,US,USD,12/8/2020,7/28/2021,cat07,scat021
2098,4093,Freeman-Ferguson,Profound full-range open system,7800,4275,failed,78,US,USD,2/10/2021,4/14/2021,cat07,scat021
1865,2576,Maldonado-Gonzalez,Digitized client-driven database,3100,10085,successful,134,US,USD,8/23/2021,1/10/2022,cat08,scat015
60,6122,"White, Torres and Bishop",Multi-layered dynamic protocol,9700,14606,successful,170,US,USD,2/25/2021,3/31/2021,cat08,scat015
449,2813,"Robinson, Lopez and Christensen",Organic next generation protocol,5400,6351,successful,67,US,USD,10/7/2020,10/17/2021,cat08,scat015
2819,3737,"Stanton, Neal and Rodriguez",Polarized uniform software,2600,9562,successful,94,IT,EUR,7/19/2020,2/28/2021,cat08,scat015
1344,2803,Curtis-Curtis,User-friendly reciprocal initiative,4200,2212,failed,30,AU,AUD,4/20/2021,10/14/2021,cat08,scat015
1548,5508,Burton-Watkins,Extended reciprocal circuit,3500,8864,successful,246,US,USD,8/1/2020,8/15/2021,cat08,scat015
1348,3850,Brown-Vang,Robust heuristic artificial intelligence,9800,13439,successful,244,US,USD,1/11/2021,8/25/2021,cat08,scat015
1558,4220,Johnson LLC,Cross-group cohesive circuit,4800,6623,successful,138,US,USD,12/18/2020,4/27/2021,cat08,scat015
709,4532,Garcia Inc,Progressive neutral middleware,3000,10999,successful,112,US,USD,11/26/2020,2/8/2021,cat08,scat015
2081,6013,Watkins Ltd,Multi-channeled responsive implementation,1800,10755,successful,138,US,USD,4/7/2021,6/30/2021,cat08,scat015
933,3396,Walker Ltd,Organic eco-centric success,2900,10756,successful,199,US,USD,10/26/2020,5/6/2021,cat08,scat015
2284,4401,Foley-Cox,Progressive zero administration leverage,153700,1953,live,61,US,USD,7/9/2021,1/13/2022,cat08,scat015
2333,2981,"Butler, Henry and Espinoza",Switchable didactic matrices,37100,34964,failed,393,US,USD,4/3/2021,12/23/2021,cat08,scat015
748,4467,Diaz-Garcia,Profit-focused 3rdgeneration circuit,9700,1146,failed,23,CA,CAD,3/5/2021,3/14/2021,cat08,scat015
1696,1377,King Ltd,Visionary systemic process improvement,9100,5803,failed,67,US,USD,3/29/2021,6/11/2021,cat08,scat015
2793,5036,Davis-Allen,Digitized eco-centric core,2400,4477,successful,50,US,USD,9/19/2020,5/17/2021,cat08,scat015
2432,5761,Bell PLC,Ergonomic eco-centric open architecture,100,2,failed,1,US,USD,10/7/2021,11/25/2021,cat08,scat015
1549,3699,"Sullivan, Davis and Booth",Vision-oriented actuating hardware,2700,7767,successful,92,US,USD,3/21/2021,9/25/2021,cat08,scat015
2594,4519,Robles Ltd,Right-sized demand-driven adapter,191000,173191,canceled,2138,US,USD,2/19/2021,6/13/2021,cat08,scat015
2391,5395,Robles-Hudson,Balanced bifurcated leverage,8600,8656,successful,87,US,USD,8/28/2021,9/22/2021,cat08,scat015
549,3057,"Adams, Walker and Wong",Seamless background framework,900,6514,successful,64,US,USD,3/24/2020,2/25/2021,cat08,scat015
159,2741,Brown-Pena,Front-line client-server secured line,5300,14097,successful,247,US,USD,3/8/2020,2/26/2021,cat08,scat015
2339,1675,"Swanson, Wilson and Baker",Synergized well-modulated project,4300,11525,successful,128,AU,AUD,2/25/2021,5/7/2021,cat08,scat015
1762,2712,"White, Robertson and Roberts",Down-sized national software,5100,14249,successful,432,US,USD,5/9/2020,5/22/2021,cat08,scat015
1551,4527,"Gonzalez, Williams and Benson",Multi-layered bottom-line encryption,6900,13212,successful,264,US,USD,7/30/2020,7/3/2021,cat08,scat015
503,1722,Sanchez Ltd,Up-sized 24hour instruction set,170700,57250,canceled,1218,US,USD,5/14/2021,8/8/2021,cat08,scat015
1317,4330,Thompson-Moreno,Expanded needs-based orchestration,62300,118214,successful,1170,US,USD,3/10/2021,1/12/2022,cat08,scat015
959,5219,Caldwell PLC,Grass-roots zero administration alliance,37100,131404,successful,1991,US,USD,12/17/2020,3/21/2021,cat08,scat015
3054,4997,Guerrero-Griffin,Networked web-enabled product,4700,12065,successful,137,US,USD,6/10/2021,1/8/2022,cat08,scat015
2336,2239,Olson-Bishop,User-friendly high-level initiative,2300,4667,successful,106,US,USD,11/4/2020,10/29/2021,cat08,scat015
1757,4587,"Rodriguez, Anderson and Porter",Reverse-engineered zero-defect infrastructure,6200,12216,successful,142,US,USD,9/30/2020,9/7/2021,cat08,scat015
2587,4113,Ward PLC,Front-line bottom-line Graphic Interface,97100,105817,successful,4233,US,USD,5/5/2020,3/12/2021,cat08,scat015
1927,4762,Porter-Hicks,De-engineered next generation parallelism,8800,2703,failed,33,US,USD,2/22/2021,6/21/2021,cat08,scat015
750,5242,Jackson-Brown,Versatile 5thgeneration matrices,182800,79045,canceled,898,US,USD,6/28/2021,12/17/2021,cat08,scat015
2701,5765,"Vazquez, Ochoa and Clark",Intuitive value-added installation,42100,79268,successful,1887,US,USD,7/17/2020,4/11/2021,cat08,scat015
338,2185,Chung-Nguyen,Managed discrete parallelism,40200,139468,successful,4358,US,USD,3/21/2020,3/7/2021,cat08,scat015
399,5500,"Dixon, Perez and Banks",Re-engineered encompassing definition,8300,2111,failed,57,CA,CAD,12/29/2021,1/16/2022,cat08,scat015
1378,3494,Clements Ltd,Persistent bandwidth-monitored framework,3700,1343,failed,52,US,USD,7/7/2020,7/27/2021,cat08,scat015
806,3924,Walter Inc,Streamlined 5thgeneration intranet,10000,8142,failed,263,AU,AUD,12/20/2020,1/31/2021,cat08,scat015
1563,3521,"Sanders, Farley and Huffman",Cross-group clear-thinking task-force,172000,55805,failed,1691,US,USD,4/8/2021,12/18/2021,cat08,scat015
1951,5262,Rodriguez-Robinson,Ergonomic methodical hub,5900,4997,failed,114,IT,EUR,7/23/2021,11/25/2021,cat08,scat015
461,3684,Erickson-Rogers,De-engineered even-keeled definition,9800,7608,canceled,75,IT,EUR,7/3/2021,7/8/2021,cat08,scat015
1095,5784,Young and Sons,Innovative disintermediate encryption,2400,4596,successful,144,US,USD,11/28/2020,2/28/2021,cat09,scat024
1388,1498,Valenzuela-Cook,Total incremental productivity,6700,7496,successful,300,US,USD,1/4/2021,10/4/2021,cat09,scat024
2448,6073,Little Ltd,Decentralized bandwidth-monitored ability,6900,12155,successful,419,US,USD,1/25/2021,4/18/2021,cat09,scat024
602,4939,Giles-Smith,Right-sized web-enabled intranet,9700,11929,successful,331,US,USD,2/1/2022,2/16/2022,cat09,scat024
